Id,Participant,Block,Condition,Task,Time,Accuracy,Error,Target,SelectedItem
1,34,1,2,24,62156,0.6582240762812873,0,200223,200551
2,34,1,2,14,15057,0,0,200700,200700
3,34,1,2,23,21690,0,0,786416,786416
4,34,1,2,4,18524,0,0,786070,786070
5,34,1,2,16,1902,-0.25,1,784093,539999
6,34,1,2,6,6475,0,0,544863,544863
7,34,1,2,21,7289,0.5434300389411927,0,785752,786978
8,34,1,2,22,14774,0.9880121890125494,0,570492,775249
9,34,1,2,2,1915,0,0,529693,529693
10,34,1,2,11,2428,0.6099999999999994,1,545553,798526
11,34,1,2,9,5323,0,0,705465,705465
12,34,1,2,8,28496,-1.6567342073897497,0,800700,817632
13,34,1,2,12,8087,0,0,567741,567741
14,34,1,2,13,2123,0.16686531585220443,0,767136,799420
15,34,1,2,5,1930,0.9998234324522528,0,583459,202629
16,34,1,2,19,2038,-10,0,707834,564237
17,34,1,2,17,2839,-0.6,0,772665,581169
18,34,1,2,3,1807,0.9594755661501786,0,799796,703752
19,34,1,2,1,22242,0.7750000000000004,0,817923,539336
20,34,1,2,7,3599,-0.08,0,703752,767759
21,34,1,2,25,6273,0.07806742676653222,0,580880,703752
22,34,1,2,10,3056,0,0,784608,784608
23,34,1,2,15,8986,0.6240566414349864,0,786978,775517
24,34,1,2,20,9111,0,0,817632,817632
25,34,1,2,18,26628,-0.8700834326579261,0,817923,579924
26,34,2,3,13,7407,0.39928486293206156,0,767136,539336
27,34,2,3,25,3440,0.8518452224919404,0,580880,190597
28,34,2,3,8,12729,-1.6567342073897497,0,800700,817632
29,34,2,3,17,6257,-1.1600000000000001,0,772665,791698
30,34,2,3,4,1092,0,0,539685,539685
31,34,2,3,21,10173,0.22744923745994222,0,785752,800711
32,34,2,3,24,20680,0.6582240762812873,0,200223,200551
33,34,2,3,3,6361,0.7330154946364722,0,799796,579988
34,34,2,3,18,4664,0,0,817923,817923
35,34,2,3,9,1641,0,0,705465,792140
36,34,2,3,5,2787,1.2784594711478299,0,583459,539999
37,34,2,3,11,2512,1.5199999999999996,0,545553,792046
38,34,2,3,15,2249,0.785583039006303,0,768236,189872
39,34,2,3,19,3104,-1.29,0,707834,583459
40,34,2,3,23,2561,-0.7818696435503096,0,786416,705465
41,34,2,3,6,1425,0,0,791698,567525
42,34,2,3,7,1086,-0.08,0,703752,845632
43,34,2,3,10,2043,0,0,792429,792429
44,34,2,3,22,5671,1.311447702141019,0,570492,812544
45,34,2,3,20,22031,-1.5213762286867798,1,817632,849965
46,34,2,3,16,7408,0,0,784093,545553
47,34,2,3,12,2560,9.76,0,529693,799796
48,34,2,3,1,4337,0.7750000000000004,0,817923,539336
49,34,2,3,2,2600,0,0,203089,800802
50,34,2,3,14,2506,0,0,201105,201105
51,34,3,1,7,2559,-0.8,0,817632,705294
52,34,3,1,21,46107,0.38744320316003245,0,785752,849965
53,34,3,1,17,30318,-0.12,0,797697,800784
54,34,3,1,18,45469,0,0,817923,817923
55,34,3,1,2,4774,0,0,572024,539685
56,34,3,1,3,19675,0.6197854588796172,0,799796,535847
57,34,3,1,13,35062,0.15494636471990475,0,767136,798860
58,34,3,1,12,16000,0,0,567741,529693
59,34,3,1,11,22727,0,0,545553,545553
60,34,3,1,25,15819,0.4074361931479924,0,580880,540239
61,34,3,1,19,4983,-9.98,0,791286,199958
62,34,3,1,8,9839,0,0,800700,800700
63,34,3,1,24,16293,0,0,200223,200223
64,34,3,1,5,26672,0.031522504679101004,0,583459,570492
65,34,3,1,14,2419,0.3200000000000003,0,201105,852853
66,34,3,1,4,2400,0.02999999999999936,0,572024,579988
67,34,3,1,1,12774,0.7750000000000004,0,817923,539336
68,34,3,1,10,12622,-0.9050794648325128,0,792429,784595
69,34,3,1,22,111478,0.8820023837902266,0,570492,570924
70,34,3,1,20,29631,0,0,817632,817632
71,34,3,1,16,24149,0,0,545553,545553
72,34,3,1,15,18590,0,0,768236,768236
73,34,3,1,6,5503,0,0,193144,193144
74,34,3,1,23,42267,0,0,786416,786416
75,34,3,1,9,4039,0,0,203050,203050
