Id,Participant,Block,Condition,Task,Time,Accuracy,Error,Target,SelectedItem
1,40,1,2,10,4594,-0.07166281703490723,0,817632,752401
2,40,1,2,16,1881,0,0,784093,784093
3,40,1,2,7,3018,-0.12,0,703752,800784
4,40,1,2,6,2425,0,0,784093,535287
5,40,1,2,21,4115,1.4400256014961519,0,785752,705465
6,40,1,2,19,1552,0,0,800711,800711
7,40,1,2,11,3274,1.5199999999999996,0,545553,785481
8,40,1,2,9,1894,0,0,707834,783405
9,40,1,2,15,2942,0.785583039006303,0,768236,189872
10,40,1,2,12,2719,0,0,567741,567741
11,40,1,2,1,9602,2.75,0,817923,200223
12,40,1,2,8,2569,-3.4684147794994042,0,800700,819475
13,40,1,2,2,1978,0,0,572024,568122
14,40,1,2,5,2187,1.3653216341305452,0,583459,783405
15,40,1,2,4,2191,0,0,785377,812161
16,40,1,2,14,2724,0,0,200700,200700
17,40,1,2,20,2680,-5.253736114964687,0,817632,785004
18,40,1,2,22,5783,1.4830593684327664,0,570492,850557
19,40,1,2,18,2276,-3.99880810488677,0,817923,192041
20,40,1,2,3,3083,1.1620977353992838,0,799796,792046
21,40,1,2,13,2702,0.4529201430274128,0,767136,798112
22,40,1,2,23,2282,0.08104886769964245,0,786416,767759
23,40,1,2,24,3361,0,0,200223,200223
24,40,1,2,17,1479,-2.12,0,799783,775249
25,40,1,2,25,2097,0.9064306243937912,0,580880,850991
26,40,2,3,20,1759,-1.664729176963112,0,817632,786065
27,40,2,3,12,3482,0,0,203089,529693
28,40,2,3,3,1511,1.2038140643623354,0,799796,785481
29,40,2,3,16,3434,-3.625,0,784093,785481
30,40,2,3,11,2177,1.5199999999999996,0,545553,792046
31,40,2,3,1,8463,0.5,0,817923,581232
32,40,2,3,22,2318,0,0,570492,570492
33,40,2,3,6,1041,0,0,189763,540966
34,40,2,3,24,6286,-0.3834922526817639,0,200223,192622
35,40,2,3,15,3700,2.3398801944296386,0,768236,200601
36,40,2,3,17,1434,-0.66,0,703752,581050
37,40,2,3,9,2066,0,0,202856,200551
38,40,2,3,4,1356,0,0,578866,799783
39,40,2,3,19,2539,0,0,800711,800711
40,40,2,3,14,1158,0,0,200700,571634
41,40,2,3,21,8222,-0.6048887554877596,0,785752,203050
42,40,2,3,10,1477,0,0,192041,192041
43,40,2,3,5,1491,2.096091302432006,0,583459,776783
44,40,2,3,23,4364,0.19739463704809487,0,786416,819475
45,40,2,3,2,5596,0,0,540354,529693
46,40,2,3,18,3889,-7.1156138259833135,0,817923,792429
47,40,2,3,13,1239,2.6281287246722282,0,767136,569795
48,40,2,3,8,3596,-4.737783075089393,0,800700,529500
49,40,2,3,25,4575,-1.1219343515515825,0,580880,529693
50,40,2,3,7,1392,-0.14,0,201105,537330
51,40,3,1,2,6650,9.28,0,572024,535287
52,40,3,1,11,9119,0,0,545553,545553
53,40,3,1,1,11736,5,0,817923,852890
54,40,3,1,12,5183,0,0,581232,203089
55,40,3,1,20,6442,0,0,817632,817632
56,40,3,1,14,4107,0,0,571634,571634
57,40,3,1,18,9493,0,0,817923,817923
58,40,3,1,24,23170,-0.4165250508093859,0,200223,191818
59,40,3,1,5,6967,0.7365764612543817,0,583459,784702
60,40,3,1,4,2180,0,0,799783,799783
61,40,3,1,7,3437,0,0,817632,539336
62,40,3,1,9,2498,0,0,800784,202856
63,40,3,1,10,5874,-0.680329474195341,0,817632,852853
64,40,3,1,15,7981,0.785583039006303,0,786978,189872
65,40,3,1,25,10382,-1.560088272376984,0,580880,773145
66,40,3,1,23,21147,-2.3781627360912028,0,786416,580690
67,40,3,1,13,7198,0.16686531585220443,0,767136,799420
68,40,3,1,16,3602,0,0,784093,784093
69,40,3,1,21,15052,0.4209140047565004,0,785752,785434
70,40,3,1,17,2984,0,0,772665,772665
71,40,3,1,6,1520,0,0,189763,798110
72,40,3,1,19,5110,0,0,800711,800711
73,40,3,1,8,6468,-1.7759237187127532,0,800700,201087
74,40,3,1,3,4345,0.5244338498212162,0,799796,814745
75,40,3,1,22,12766,-0.20526262390743355,0,570492,800802
