Id,Participant,Block,Condition,Task,Time,Accuracy,Error,Target,SelectedItem
1,27,1,2,18,3436,-0.4707985697258641,0,817923,767853
2,27,1,2,12,4434,0,0,529693,581232
3,27,1,2,23,6032,0.19739463704809487,0,786416,819475
4,27,1,2,19,1440,-1.29,0,791286,583459
5,27,1,2,17,1444,-0.8200000000000001,0,772665,799410
6,27,1,2,3,2371,0.8522050059594761,0,799796,772665
7,27,1,2,16,2394,0,0,784093,784093
8,27,1,2,14,2768,0,0,571634,200700
9,27,1,2,25,5360,0.43687394321992007,0,580880,564237
10,27,1,2,13,3070,0.39928486293206156,0,767136,539336
11,27,1,2,6,1600,0,0,800841,538990
12,27,1,2,15,1771,0.6240566414349864,0,786978,775517
13,27,1,2,20,2108,-1.664729176963112,0,817632,705793
14,27,1,2,9,1699,0,0,800711,707834
15,27,1,2,5,1791,2.096091302432006,0,583459,786070
16,27,1,2,10,3433,0,0,799664,817632
17,27,1,2,1,4774,1.5,0,817923,192622
18,27,1,2,2,3971,0,0,529693,581232
19,27,1,2,8,1873,-2.8784266984505362,0,800700,579673
20,27,1,2,4,1214,0.2699999999999996,0,544318,192726
21,27,1,2,11,1746,1.5199999999999996,0,545553,785481
22,27,1,2,21,18523,0.27525714698748127,0,785752,795479
23,27,1,2,7,2632,-1.7599999999999998,0,539336,850557
24,27,1,2,22,3569,2.179483572156051,0,570492,579048
25,27,1,2,24,20012,0.616786299144918,0,200223,197864
26,27,2,1,9,2800,0,0,200504,200504
27,27,2,1,17,18773,-0.08,0,199702,786070
28,27,2,1,25,45912,0.3592032210455617,0,580880,199958
29,27,2,1,24,12030,0,0,200223,200223
30,27,2,1,23,16449,0,0,786416,786416
31,27,2,1,1,18143,0.5,0,817923,581232
32,27,2,1,14,3894,0,0,200700,200700
33,27,2,1,20,15231,0,0,817632,817632
34,27,2,1,22,37048,0,0,570492,570492
35,27,2,1,11,16231,10,0,545553,789292
36,27,2,1,19,2415,0,0,845632,800711
37,27,2,1,2,2128,0,0,567741,567741
38,27,2,1,3,6703,0.7330154946364722,0,799796,579988
39,27,2,1,4,2792,0,0,200700,567525
40,27,2,1,10,2456,0,0,784608,784608
41,27,2,1,15,9583,0.8065533895543915,0,786978,539999
42,27,2,1,6,1848,0,0,705465,705465
43,27,2,1,13,5232,0.31585220500596023,0,767136,799664
44,27,2,1,5,2167,0.4719060815934384,0,583459,786978
45,27,2,1,12,5472,0,0,581232,581232
46,27,2,1,21,35752,-0.038564958283670944,0,785752,790137
47,27,2,1,16,3143,0,0,545553,545553
48,27,2,1,8,13728,-1.7759237187127532,0,800700,201087
49,27,2,1,7,1512,-0.02,0,772665,707834
50,27,2,1,18,19831,0,0,817923,817923
51,27,3,3,9,1721,-0.37,0,783915,579103
52,27,3,3,17,1610,-1.1600000000000001,0,797697,791698
53,27,3,3,3,3165,1.066746126340881,0,799796,775249
54,27,3,3,8,2260,-1.6567342073897497,0,800700,817632
55,27,3,3,20,2688,-0.9750524101006728,0,817632,535287
56,27,3,3,2,4080,0,0,567741,203089
57,27,3,3,12,3576,3.120000000000001,0,567741,200551
58,27,3,3,13,1239,0.8641239570917758,0,767136,580500
59,27,3,3,16,3345,0,1,545553,535287
60,27,3,3,10,3065,-0.975250048720355,0,799664,579966
61,27,3,3,6,1953,-1,0,776783,564237
62,27,3,3,5,1165,1.106981360750538,0,583459,852890
63,27,3,3,11,3456,1.5199999999999996,0,545553,792046
64,27,3,3,19,1978,-1.29,0,791286,583459
65,27,3,3,7,1578,0,0,772665,817632
66,27,3,3,1,13976,0.5,0,817923,581232
67,27,3,3,18,6425,-0.4588796185935635,0,817923,579585
68,27,3,3,25,12217,0.21407001584819696,0,580880,850557
69,27,3,3,4,1569,0,0,540939,581232
70,27,3,3,23,7590,-0.9873171589807482,0,786416,544863
71,27,3,3,24,32770,0,0,200223,200223
72,27,3,3,22,7619,0,0,570492,570492
73,27,3,3,15,4562,0.8065533895543915,0,768236,539999
74,27,3,3,14,1874,0.019999999999999574,0,564237,199958
75,27,3,3,21,9737,0.22744923745994222,0,785752,800711
