Id,Participant,Block,Condition,Task,Time,Accuracy,Error,Target,SelectedItem
1,9,1,2,20,2940,0,0,817632,817632
2,9,1,2,1,1836,0,0,817923,817923
3,9,1,2,18,8047,-0.47675804529201393,0,817923,774978
4,9,1,2,14,1781,0.6500000000000004,0,200700,852890
5,9,1,2,17,3029,-10,0,772665,581232
6,9,1,2,25,4520,0.046497803663062595,0,580880,189832
7,9,1,2,10,3924,-0.8999262717318401,0,817632,568076
8,9,1,2,7,1394,-0.16,0,772665,538990
9,9,1,2,24,12733,-0.3834922526817639,0,200223,192622
10,9,1,2,13,3200,0.8641239570917758,0,767136,580500
11,9,1,2,11,4361,1.5199999999999996,0,545553,785481
12,9,1,2,15,3163,0.6384746562517467,0,786978,785434
13,9,1,2,9,1997,0,0,706807,706807
14,9,1,2,3,2843,1.4421930870083433,0,799796,572201
15,9,1,2,12,3512,0,0,752353,581232
16,9,1,2,4,1269,0,0,766763,800602
17,9,1,2,2,2481,0,0,540354,529693
18,9,1,2,6,1347,-2.25,0,800602,580500
19,9,1,2,22,5722,1.486102984379455,0,570492,705294
20,9,1,2,16,1997,0,0,545553,545553
21,9,1,2,5,2021,0.7365764612543817,0,583459,784702
22,9,1,2,19,5005,0,0,791286,845632
23,9,1,2,8,1614,-1.6567342073897497,0,800700,817632
24,9,1,2,23,2479,-0.7873439850888315,0,786416,775517
25,9,1,2,21,2883,0.0787900281527751,0,785752,799796
26,9,2,1,3,2396,0.6317044100119187,0,799796,564237
27,9,2,1,16,3512,0,0,545553,545553
28,9,2,1,23,33929,-1.9466380980589804,0,786416,795479
29,9,2,1,1,23575,2.75,0,817923,200223
30,9,2,1,12,10698,0,0,529693,567741
31,9,2,1,7,4567,0,0,772665,772665
32,9,2,1,24,77441,0,0,200223,200223
33,9,2,1,5,6776,0.4973597364091873,0,583459,577674
34,9,2,1,11,7966,0,0,545553,545553
35,9,2,1,8,7788,0,0,800700,800700
36,9,2,1,20,7650,-0.9750524101006728,0,817632,535287
37,9,2,1,17,5836,-0.08,0,797697,786070
38,9,2,1,6,2986,0,0,579966,579966
39,9,2,1,25,62971,0,0,580880,580880
40,9,2,1,19,5847,0,0,845632,845632
41,9,2,1,15,15194,0,0,786978,786978
42,9,2,1,14,4298,0.3200000000000003,0,571634,852853
43,9,2,1,13,4330,5.446960667461263,0,767136,572508
44,9,2,1,9,2543,0,0,196665,196665
45,9,2,1,2,4112,0,0,539685,581232
46,9,2,1,21,23823,-0.004767580452920228,0,785752,792140
47,9,2,1,4,1523,0,0,191897,799664
48,9,2,1,10,4991,0,0,773538,784608
49,9,2,1,18,14845,-0.47675804529201393,0,817923,774978
50,9,2,1,22,50276,0,0,570492,570492
51,9,3,3,12,1651,0,0,581232,581232
52,9,3,3,8,3844,-2.1156138259833135,0,800700,707834
53,9,3,3,15,2410,0,0,786978,786978
54,9,3,3,5,1032,0.031522504679101004,0,583459,570492
55,9,3,3,7,1208,-0.64,0,799783,814745
56,9,3,3,17,2532,-1.1600000000000001,0,772665,795479
57,9,3,3,16,1083,0,0,545553,545553
58,9,3,3,20,1846,-1.664729176963112,0,817632,705793
59,9,3,3,23,4307,0.19739463704809487,0,786416,819475
60,9,3,3,22,10822,0.35817508424354577,0,570492,202738
61,9,3,3,10,4786,0,0,579673,767136
62,9,3,3,1,8510,0,0,817923,817923
63,9,3,3,19,1726,0,0,800711,800711
64,9,3,3,25,4599,-0.28097716357201996,0,580880,775249
65,9,3,3,4,1079,0.6099999999999994,0,579673,798526
66,9,3,3,11,2935,1.5199999999999996,0,545553,785481
67,9,3,3,3,1752,0.7091775923718711,0,799796,783405
68,9,3,3,13,1264,0.6495828367103691,0,767136,567550
69,9,3,3,18,13351,-0.9415971394517282,0,817923,563384
70,9,3,3,2,1937,0,0,567741,567741
71,9,3,3,21,50395,0.20465264392996368,0,785752,791698
72,9,3,3,6,1081,0,0,705465,774978
73,9,3,3,24,46670,0.7693805682795706,0,200223,584208
74,9,3,3,9,1354,0,0,536366,536366
75,9,3,3,14,2759,0.6500000000000004,0,201105,852890
