Id,Participant,Block,Condition,Task,Time,Accuracy,Error,Target,SelectedItem
1,6,1,3,19,16938,0,0,800711,845632
2,6,1,3,2,10300,0,0,529693,529693
3,6,1,3,3,36128,0.35756853396901,0,799796,797697
4,6,1,3,4,4649,0,0,545553,705294
5,6,1,3,18,33488,-0.4588796185935635,0,817923,579585
6,6,1,3,1,12881,0.5,0,817923,581232
7,6,1,3,15,13925,-0.4403835769143374,1,768236,570924
8,6,1,3,5,7490,0.031522504679101004,0,583459,570492
9,6,1,3,8,26756,-2.2943980929678185,0,800700,707981
10,6,1,3,20,26476,-1.664729176963112,0,817632,705793
11,6,1,3,21,18022,0.7177602167782144,0,785752,800784
12,6,1,3,22,18501,0.35817508424354577,0,570492,202738
13,6,1,3,7,8392,-0.24,0,201105,799796
14,6,1,3,14,5178,0,0,571634,571634
15,6,1,3,23,20525,0.19739463704809487,0,786416,819475
16,6,1,3,12,6818,0,0,752353,752353
17,6,1,3,10,30424,0,0,579673,192041
18,6,1,3,13,12084,0,0,767136,767136
19,6,1,3,9,5441,0,0,819475,819475
20,6,1,3,16,10126,0,0,784093,784093
21,6,1,3,11,7467,0,0,545553,545553
22,6,1,3,6,7145,0,0,545553,545553
23,6,1,3,25,16788,0,0,580880,580880
24,6,1,3,17,13937,-0.4,0,772665,785031
25,6,1,3,24,27460,0,0,200223,200223
26,6,2,2,13,33429,0,0,767136,767136
27,6,2,2,14,14180,0,0,571634,571634
28,6,2,2,2,9457,0,0,539685,539685
29,6,2,2,9,5583,0,0,203050,203050
30,6,2,2,22,76583,0.9880121890125494,0,570492,775249
31,6,2,2,8,53280,-3.253873659117998,0,800700,536366
32,6,2,2,16,13128,0,0,545553,545553
33,6,2,2,19,19027,-1.29,0,791286,583459
34,6,2,2,3,51225,0.41716328963051197,0,799796,799420
35,6,2,2,4,13115,0,0,797697,540239
36,6,2,2,10,18040,0,0,773538,792429
37,6,2,2,15,22428,0,0,768236,768236
38,6,2,2,18,36451,-0.5661501787842669,0,817923,203146
39,6,2,2,20,18643,0,0,817632,817632
40,6,2,2,1,4763,0,0,817923,817923
41,6,2,2,6,3958,0,0,706980,793584
42,6,2,2,12,6742,0,0,567741,567741
43,6,2,2,21,17799,0.22744923745994222,0,785752,800711
44,6,2,2,11,11151,0,0,545553,545553
45,6,2,2,23,10740,0,0,786416,786416
46,6,2,2,17,21121,-0.66,0,579048,581050
47,6,2,2,24,32372,-0.3834922526817639,0,200223,192622
48,6,2,2,7,7723,-0.42000000000000004,0,199702,545553
49,6,2,2,5,17035,0.031522504679101004,0,583459,570492
50,6,2,2,25,8639,0.046497803663062595,0,580880,189832
51,6,3,1,16,27407,0,0,784093,784093
52,6,3,1,2,4663,0,0,752353,752353
53,6,3,1,25,69149,0,0,580880,580880
54,6,3,1,18,65604,0,0,817923,817923
55,6,3,1,3,34334,0.25029797377830754,0,799796,767136
56,6,3,1,23,120411,-3.926178916083411,0,786416,794927
57,6,3,1,22,34536,0,0,570492,570492
58,6,3,1,9,6713,-10,0,200939,817245
59,6,3,1,1,39584,0.5,0,817923,581232
60,6,3,1,21,26450,0.028605482717521013,0,785752,706338
61,6,3,1,10,5933,0,0,784608,767136
62,6,3,1,14,4959,0,0,564237,564237
63,6,3,1,7,5056,0,0,579048,772665
64,6,3,1,5,37138,0.031522504679101004,0,583459,570924
65,6,3,1,12,11806,0,0,752353,752353
66,6,3,1,8,14839,0,0,800700,800700
67,6,3,1,6,5700,0,0,798505,768236
68,6,3,1,24,52369,0,0,200223,200223
69,6,3,1,17,15882,0,0,772665,797697
70,6,3,1,13,53214,0,0,767136,767136
71,6,3,1,15,30808,0,0,786978,786978
72,6,3,1,11,40940,0,0,545553,545553
73,6,3,1,4,4564,0,0,767136,767136
74,6,3,1,19,8881,0,0,800711,800711
75,6,3,1,20,6751,0,0,817632,817632
