Id,Participant,Block,Condition,Task,Time,Accuracy,Error,Target,SelectedItem
1,8,1,1,7,10614,-0.02,0,772665,707834
2,8,1,1,9,3526,0,0,584208,789736
3,8,1,1,1,7785,9.375,0,817923,850991
4,8,1,1,15,10148,-0.1350725609638328,1,768236,203857
5,8,1,1,23,26887,0.45530276152455035,0,786416,791286
6,8,1,1,12,5250,0,0,581232,581232
7,8,1,1,3,7469,0.25029797377830754,0,799796,767136
8,8,1,1,25,17286,0.788176193533863,0,580880,578426
9,8,1,1,8,9502,-7.163289630512515,0,800700,783915
10,8,1,1,6,5476,0,0,579673,579673
11,8,1,1,11,6442,0,0,545553,545553
12,8,1,1,16,4298,0,0,545553,545553
13,8,1,1,10,3331,0,0,192041,192041
14,8,1,1,5,8927,0,0,583459,583459
15,8,1,1,24,38887,1.1202026221692492,0,200223,200376
16,8,1,1,2,2935,0,0,773145,773145
17,8,1,1,18,20206,-0.8700834326579261,0,817923,579924
18,8,1,1,14,6568,0,0,571634,201105
19,8,1,1,13,5946,6.9129916567342065,0,767136,579924
20,8,1,1,22,15104,1.8501280283020158,0,570492,572201
21,8,1,1,19,4454,0,0,707834,791286
22,8,1,1,4,2047,0,0,539748,567525
23,8,1,1,17,6947,-0.72,1,797697,535287
24,8,1,1,21,25377,0.22744923745994222,0,785752,800711
25,8,1,1,20,3677,0,0,817632,817632
26,8,2,2,23,3151,0.19739463704809487,0,786416,819475
27,8,2,2,20,13584,-0.9750524101006728,0,817632,535287
28,8,2,2,5,2569,0.031522504679101004,0,583459,570924
29,8,2,2,4,3396,0,0,193144,567741
30,8,2,2,13,9057,0.16686531585220443,0,767136,799420
31,8,2,2,22,18000,2.330881271138619,0,570492,817245
32,8,2,2,12,17261,0,0,581232,203089
33,8,2,2,14,5886,0,0,200700,564237
34,8,2,2,18,10229,-0.47675804529201393,0,817923,774978
35,8,2,2,19,4115,0,0,845632,845632
36,8,2,2,25,7375,0.12687677854663057,0,580880,578681
37,8,2,2,24,6943,1.0708983372855616,0,200223,203050
38,8,2,2,9,3165,0,0,705465,536366
39,8,2,2,10,6844,0,0,817632,817632
40,8,2,2,17,7247,-1.1600000000000001,0,199702,791698
41,8,2,2,16,6825,0,0,545553,545553
42,8,2,2,3,6689,0.8164481525625735,0,799796,578681
43,8,2,2,15,5225,7.619692610600941,0,768236,705793
44,8,2,2,8,9817,-1.6567342073897497,0,800700,817632
45,8,2,2,2,6121,0,0,800802,798505
46,8,2,2,7,1442,-0.1,0,199702,800711
47,8,2,2,11,5218,1.5199999999999996,0,545553,792046
48,8,2,2,6,2513,0,0,189763,540966
49,8,2,2,21,14584,0.4209140047565004,0,785752,785434
50,8,2,2,1,10329,0.5,0,817923,581232
51,8,3,3,10,7062,-0.975250048720355,0,767136,579966
52,8,3,3,18,12181,0,0,817923,817923
53,8,3,3,9,4487,0,0,200376,752401
54,8,3,3,25,5362,0.12687677854663057,0,580880,578681
55,8,3,3,6,3793,-1.25,0,535287,800700
56,8,3,3,2,3360,0,0,539685,581232
57,8,3,3,14,5319,0,0,571634,571634
58,8,3,3,8,11784,-2.1156138259833135,0,800700,707834
59,8,3,3,22,4752,0,0,570492,570492
60,8,3,3,23,2509,0.18098161558880008,0,786416,799410
61,8,3,3,7,4230,-0.02,0,544470,707834
62,8,3,3,17,5032,-0.3,0,772665,752401
63,8,3,3,15,8183,2.3398801944296386,0,786978,200601
64,8,3,3,24,23542,0,0,200223,200223
65,8,3,3,12,7892,0,0,752353,581232
66,8,3,3,20,9228,-3.874066645701009,0,817632,706807
67,8,3,3,19,8224,0,0,791286,845632
68,8,3,3,3,7527,0.7330154946364722,0,799796,579988
69,8,3,3,4,2315,0,0,706231,578426
70,8,3,3,13,6043,0.6495828367103691,0,767136,567550
71,8,3,3,16,6133,0,0,545553,545553
72,8,3,3,11,5259,1.5199999999999996,0,545553,792046
73,8,3,3,5,3282,1.143560682832641,0,583459,773145
74,8,3,3,21,18462,-0.23574039427607846,0,785752,202781
75,8,3,3,1,8096,0.5,0,817923,581232
