Id,Participant,Block,Condition,Task,Time,Accuracy,Error,Target,SelectedItem
1,25,1,1,5,8236,0.9998234324522528,0,583459,192705
2,25,1,1,14,4118,0,0,201105,564237
3,25,1,1,9,3215,0,0,793889,767759
4,25,1,1,1,9072,0,0,817923,817923
5,25,1,1,23,36248,-1.7589239623883859,0,786416,768867
6,25,1,1,25,18513,1.8641621727930282,0,580880,791698
7,25,1,1,13,13409,0.6436233611442184,0,767136,800178
8,25,1,1,12,4553,0,0,529693,203089
9,25,1,1,4,2313,0,0,537330,578681
10,25,1,1,21,15504,-1.017563016492034,0,785752,200551
11,25,1,1,15,8257,8.30936937746338,0,786978,535287
12,25,1,1,11,5767,0,0,545553,545553
13,25,1,1,16,2810,0,0,545553,784093
14,25,1,1,10,6240,-1.605974129729772,0,579673,789990
15,25,1,1,22,23310,0.14705500103298697,0,570492,529693
16,25,1,1,20,6530,-1.664729176963112,0,817632,705793
17,25,1,1,24,37518,2.096701097529821,0,200223,785434
18,25,1,1,17,5497,-0.3,0,199702,752401
19,25,1,1,2,3278,0,0,581232,798505
20,25,1,1,7,4153,-0.24,0,846493,785481
21,25,1,1,6,2375,0,0,784608,568122
22,25,1,1,18,22406,-0.4588796185935635,0,817923,579585
23,25,1,1,19,10208,0,0,800711,707834
24,25,1,1,8,15616,-1.6746126340882004,0,800700,817923
25,25,1,1,3,12223,0.6853396901072699,0,799796,784093
26,25,2,3,25,11290,0.12687677854663057,0,580880,578681
27,25,2,3,5,4667,1.3609552228858401,0,583459,850557
28,25,2,3,2,3931,0,0,569795,569795
29,25,2,3,20,10899,-0.9750524101006728,0,817632,535287
30,25,2,3,14,2949,0,0,200700,200700
31,25,2,3,1,3820,0,0,817923,817923
32,25,2,3,4,1294,0,0,201105,540939
33,25,2,3,9,1144,0,0,798505,752401
34,25,2,3,11,3186,1.5199999999999996,0,545553,792046
35,25,2,3,18,12092,-0.6197854588796181,0,817923,707981
36,25,2,3,13,1716,1.6686531585220497,0,767136,784608
37,25,2,3,7,1970,0,0,539336,539336
38,25,2,3,12,2798,0,0,581232,581232
39,25,2,3,24,11868,-0.3834922526817639,0,200223,192622
40,25,2,3,16,13451,0,0,784093,784093
41,25,2,3,21,7317,-0.27528017593875165,0,785752,783405
42,25,2,3,8,13898,-2.193087008343266,0,800700,203857
43,25,2,3,10,1420,0,0,192041,579673
44,25,2,3,15,5396,0.6240566414349864,0,768236,775517
45,25,2,3,22,4147,0.35817508424354577,0,570492,202738
46,25,2,3,19,2858,0,0,791286,845632
47,25,2,3,6,1184,-1.25,0,798112,817632
48,25,2,3,3,1252,1.9845053635280099,0,799796,789292
49,25,2,3,17,2179,-1.06,0,799783,786020
50,25,2,3,23,5428,-0.9873171589807482,0,786416,544863
51,25,3,2,21,4171,0.0787900281527751,0,785752,799796
52,25,3,2,15,7481,0,0,786978,768236
53,25,3,2,17,4335,-1.96,0,799783,200169
54,25,3,2,19,6270,-1.29,0,845632,583459
55,25,3,2,16,3585,0,0,545553,545553
56,25,3,2,6,1057,-1.5,0,579585,192041
57,25,3,2,20,3033,-1.605974129729772,0,817632,789990
58,25,3,2,25,7812,0.9064306243937912,0,580880,850991
59,25,3,2,13,4875,0.774731823599522,0,767136,193060
60,25,3,2,2,2349,0,0,800802,540354
61,25,3,2,22,3439,1.2490705844682073,0,570492,567550
62,25,3,2,10,2240,-1.664729176963112,0,799664,705793
63,25,3,2,8,3398,-1.6567342073897497,0,800700,817632
64,25,3,2,3,2489,1.65673420738975,0,799796,200601
65,25,3,2,18,6144,-1.9547079856972585,0,817923,784702
66,25,3,2,14,2292,0,0,201105,201105
67,25,3,2,24,13370,0.6582240762812873,0,200223,200551
68,25,3,2,5,1559,0.4973597364091873,0,583459,584208
69,25,3,2,4,1399,0,0,192041,767136
70,25,3,2,11,2146,1.5199999999999996,0,545553,785481
71,25,3,2,1,5260,0,0,817923,817923
72,25,3,2,12,4073,0,0,581232,581232
73,25,3,2,7,2272,-0.8200000000000001,0,199958,789292
74,25,3,2,23,2024,0,0,786416,786416
75,25,3,2,9,1722,-1.29,0,189872,583459
